obs_0,obs_1,obs_2,obs_3,mo_0,mo_1,mo_2,mo_3,re
0.22416231225605082,1.8617974377374782,0.12376098201199709,0.3847379929131072,0.6131816169769452,0.009135258648288692,0.20360851147742134,0.3062137539503673,0.0005788421616603975
0.21499291331846662,0.35359635786087795,0.39568816008222013,1.6948511649191704,0.8447427850115143,0.0012331662017746271,0.06542996501156974,0.7760293485313953,0.0016187391357436016
0.016892737562400756,0.28892614010208684,0.08788097180927222,1.7317095422314945,0.7067643718404275,0.004405923624424142,0.09472480235682684,0.30303656351381625,0.0014397589125980472
0.12476413775047927,0.9455335656477082,0.2011613116554223,1.4822013553442392,0.5103617182648535,0.00014514213495595452,0.1558411934385819,0.06337288509803807,0.0007624783973413026
0.17113315809096957,0.7905961923515459,0.27076872905084554,0.5555862403535421,0.5409049837637288,0.008393099742942263,0.0021076565941394176,0.8364580823772133,0.0011877331297150994
0.20466508615510856,0.946892740864843,0.08014659465267647,0.6792275378372167,0.053468926996454,0.008292545809817017,0.059429628721032184,0.8068603211070651,0.0005162973104401828
0.12869278097811604,0.1865704371219667,0.35639123257351096,1.0394790767615714,0.7296531057261507,0.003186643433262518,0.0037118602590525034,0.44337034950458953,0.0006779584216016086
0.020634918724915203,0.23046098324929712,0.21761017675978309,2.0083004993388847,0.46457764803314283,0.0023947374396063137,0.04380347826493632,0.03018950864172687,3.9028510055383e-05
0.10611830409905776,0.7701361795139496,0.06653603234789779,0.15536162470453518,0.478374026597873,0.00876337560690808,0.17312913567457017,0.11349081395758887,0.001428690162226162
0.13526665010175482,1.7443929406877203,0.35480456908476604,0.7802528049725708,0.5177867188398567,0.004283564942694392,0.11801355505222624,0.36276790454942864,0.00121958017837423
0.14030309970864732,1.076505712998082,0.357203195001922,1.937341743941587,0.9966234671076529,0.0066714929994348094,0.07796746633076145,0.5119375128419175,0.0015065804409352648
0.0616875223387452,0.918237430374156,0.21711481028024932,0.924902053686461,0.14197345751644974,0.0039153022511241534,0.05947401915259667,0.587247237548932,0.000497742085228746
0.17286308390749233,0.5937445407746644,0.3871726253471799,1.1122164386318938,0.01180653526786446,0.0038970106523826585,0.09354137534925229,0.44154613081396077,0.0004969562469593058
0.16678422454762962,0.7631472430928232,0.054075935351988895,1.732103729425235,0.7669831212027287,0.0005006064725575388,0.009676066259827244,0.0719188969614728,0.001420377028825647
0.13469392838785563,0.6075809522590887,0.14276082389896874,1.5240056327521168,0.6909823592427881,0.004014569656293954,0.07398296734803543,0.1177490989210016,0.0003085329230896132
0.1972531345545658,0.557002702489498,0.28678594782246314,1.0274348542423084,0.7916504430745234,0.0012936063972471567,0.06367897022272123,0.42946406873814225,0.001067800892894957
0.13903427907812466,0.16016933118238813,0.3148143086471594,1.3579844540016048,0.681942793267653,0.0035424701423537133,0.0479199089597182,0.5512778387341198,0.00032170244088612523
0.17375311807244434,1.6418330642095316,0.44291725470266735,2.1572591948281494,0.4971420478856198,0.0075687072296103585,0.05526423566451314,0.42126521917279114,0.0014142723745232957
0.16004597835846673,1.1249140833761238,0.36984007666486296,1.464942197433885,0.04649438492324287,0.005816573296002784,0.0508202319575485,0.2683971821864899,0.0008493284620466686
0.05451010294753923,1.8486845991187562,0.4458555316186019,1.9012128992061095,0.1626795199043376,0.006486423239467719,0.03888630432318194,0.4141779273129499,0.0008772701977229261
0.06456086189552158,1.2644218395271152,0.13961748951848876,1.1969609680636015,0.5981003034301631,0.003836105384301991,0.18728018535056942,0.23618860997434032,0.0011985501157556443
0.16998060958560376,0.9938037018303928,0.39371982048746085,0.41587129620937463,0.5371705236610154,0.0008702915775974996,0.037804313232399724,0.239373590202697,0.0011610657088469351
0.20737161285190023,0.8237504297164394,0.2804934890415142,2.105447237703735,0.17807059241353906,0.0020874860453304633,0.1635897989371706,0.4835031464330307,0.0007488340078578862
0.10414834686104124,0.9026721912434937,0.18087726793939027,1.2569793246619565,0.30803086795067325,0.003966365096499605,0.06468061963943211,0.26859468185419777,5.5182426960005485e-05
0.21454461548318807,1.0429237461010417,0.08617525660808473,0.9316437736229422,0.39911616112674275,0.002786036927352754,0.04234265645247113,0.3653149986710825,0.0012173730420444696
0.04385071249172731,1.5126812151825444,0.4424230006340636,1.8061145760814812,0.18835521417419043,0.0005878982958741453,0.18653461811582317,0.2405923392613566,0.0005933694228431893
0.060235980994353344,0.16363993374849634,0.3240258052542322,2.204400058425506,0.004231826231669511,0.0027505655052539346,0.05624889891337641,0.958378178682509,0.0003235680544437214
0.1845244415944196,0.40883146917256663,0.24464469693064672,2.197954741614937,0.4317851000959615,0.009736835659951891,0.14022662161388635,0.2062497079983976,5.584645423556383e-05
0.06044582542576783,1.8151546377765222,0.12387074876483448,1.6672004625824495,0.03830047023633454,0.0030488275188511028,0.09762593409958384,0.6780299218023067,0.0009072481104883625
0.19863439476407693,0.5403059527268261,0.3371187911838884,0.9171149572159643,0.9764472725790824,0.003905742043739052,0.14220919080330835,0.7623687529103642,0.0014992739280770852
0.16682197075191743,0.35886822153195186,0.39488572928746274,1.139988046370093,0.5559293388635057,0.006460111495641899,0.11201969570335907,0.9203080660320174,0.0005128187210506437
0.2116858569845797,1.0319059192233846,0.3004661391484021,1.4531185064332128,0.37604957048029364,0.00901176890668614,0.11988138181831155,0.19966047318055713,0.0006018307503478128
0.0191084854302162,1.3375485044268351,0.004757619039005295,0.2805515441834112,0.6310302707017428,0.008920659979699454,0.038351522152669834,0.7484294198415262,0.0010017733956940913
0.055588934864105606,0.7093524128878356,0.3596903042618599,1.669995051324085,0.31236020791588426,0.0025041612671044644,0.14297556765242017,0.8449650574573453,0.0015025265339506386
0.11905714085415299,1.0109965391637676,0.4423500320247341,0.5079665483602791,0.9577709975949849,0.008238802501535383,0.1066239804038154,0.6785014703230555,0.001026303005408731
0.0038249306017212044,1.53961275801878,0.12702189015634474,2.0187204904056206,0.22986820312307865,0.0020226012513800675,0.18441535030048234,0.46090395190741984,0.0008461175250464454
0.16512945386947453,1.2259315578901422,0.01576559894980002,1.6728031238842347,0.6930292660397008,0.004635146559315322,0.06357928319853567,0.22576217421625167,4.438402512230783e-05
0.08706876739039583,0.1424922288477864,0.42889233731883386,0.8218735816049131,0.1472140580577005,0.004783087696517332,0.002105077321166877,0.37454700252066464,0.0014874613789235712
0.04677256456688212,0.5037807365042472,0.03569414607786338,2.1861368142207063,0.13887698466724785,0.0028387005444035153,0.02183778143919702,0.014038438680245457,3.2206755640135394e-05
0.19925018405541675,1.815111496379489,0.3930857196838939,1.1901559339278458,0.034200728596020746,0.004634841665157531,0.16266663232144532,0.1516205061610283,0.0012452683570897429
0.21453989666377857,1.4579183565274632,0.24282078347517294,1.3456880920885668,0.598469924377842,0.009041911714491311,0.008897507714271644,0.3448674255205715,0.0012651581684475545
0.2195831819352509,0.9499224675866211,0.17940001888534315,0.9314958614657961,0.7169607248904072,0.0014953164364142236,0.14457289969644319,0.3031250396763495,0.0001973500973650285
0.1628076027722449,1.3827195308562852,0.28430074273170863,0.7113359897536637,0.07599750814134698,0.0024723103058553442,0.1066277671534161,0.17514697911350086,0.0011202376471187842
0.19217875030821643,0.5008178021929269,0.22872397438539496,1.9775435237749408,0.4702375085807724,0.0014238655367782948,0.1667527418513022,0.43848610690951506,9.366000441661969e-05
0.036822565349730475,0.5932739516376967,0.21875187364675036,0.9712212307600485,0.40221761038959447,0.006353154393805925,0.011993652453025267,0.9395546806961494,0.0007731811503822374
0.17170276505408102,1.2722912598794658,0.3676779989927864,2.0178737154099347,0.27289301768941177,0.008813554706741597,0.05612126870184644,0.5520838593437585,0.001558425972022198
0.027273030549709223,0.6946562785940046,0.13412186987771565,1.7245236654435432,0.6767406243840745,0.009491165915808652,0.09630561088477678,0.32713592591015583,0.0009779510590784374
0.017253479219190147,0.7123755326253158,0.25430261904075036,1.2812459657922695,0.9042440551252159,0.005087375326818913,0.1898315433402854,0.48427111328097094,0.00019447030697954972
0.0855934855782992,1.8082595626493163,0.2941071406742849,1.8642549579758958,0.8118335639469756,0.0022778029126990017,0.15567555194826674,0.9149260659967365,1.8479576370359518e-05
0.02070784087095563,0.2427547769559943,0.16360228037448976,1.364346665796147,0.4240975935128092,0.006937254648817471,0.13899459496454902,0.7560980178307054,0.0007743425042333045
0.06898176700591245,1.068291430691938,0.3016989697500426,1.8859824120725635,0.6003202380535106,0.009989871832246125,0.16058667450751854,0.09608440067499013,0.0011189240423248074
0.19812701183786754,0.3462894462063107,0.034403851948962935,0.39190714030780227,0.23472445174693735,0.004805021823708723,0.06880471964933174,0.8851833173872122,0.0004331069633789613
0.19240493037769768,0.5523521501709272,0.026876798952387707,0.43572968576085114,0.2403806290061189,0.007982266602053128,0.03804152241265783,0.5774161120619558,8.739141140182997e-05
0.11201972746849757,1.5572883698678295,0.3278521202402997,0.38482941288532946,0.21856045069481655,0.005099830635914425,0.10922147807438594,0.5697780839193546,0.0012930559274485019
0.03110399199088406,0.46455772184498045,0.3478181180388279,0.8033481894820496,0.04648929475101604,0.004817974492700955,0.007959287831067705,0.12237442363642925,0.0005460032282194762
0.1970973362174445,0.46122865422232595,0.284018055490113,1.0698523471166874,0.3062578705259662,0.009516974369947416,0.16186715222397224,0.9319107552494039,0.00038657546639358565
0.03997731067824233,0.616555320068348,0.2743551235990424,0.8614325096726889,0.2550820161208749,0.0044721253250841735,0.20523104171066286,0.2960201709423198,0.00044301057828202136
0.0771120002819385,1.117270132754622,0.016467263685914068,0.16267167814251518,0.4655451052826991,0.006759303320374661,0.08380793699809039,0.6072523508601937,0.000996065793599272
0.061173519929153077,0.7982781591502842,0.24900105006669987,1.4867658013259806,0.9748607273398796,0.004588043400085772,0.12856872313381193,0.518277264329384,0.00022863156720630138
0.19027275885132636,0.8276100721344763,0.4266522855753574,1.259875999785163,0.22916214435334614,0.008345568801687062,0.17271713232075936,0.032589700167049096,0.0014986547735009543
0.02587307933316919,0.802490761384316,0.26930997323405476,1.8904616608060287,0.5902710328066477,0.004996130983579062,0.051744873460105006,0.09921840531290338,0.0014028965281529713
0.01571557800915385,0.46380701630073956,0.1748002880547662,0.4398364368079455,0.4938907300527796,0.00851442509192304,0.10993086158798232,0.08495634504870053,0.00014697368397176993
0.13419999667674332,0.33005425962882573,0.2555667478167252,1.9551063413355398,0.17007750071127703,0.0010465518005758634,0.050125344176296306,0.31699991134806926,0.00022950567331370272
0.13910865120308455,1.6797156625881062,0.4412013137887655,1.2315509460831273,0.09949710300141656,0.00014931138667404254,0.054294728845369615,0.32823143150975365,0.0004295375843761849
0.06821600189499881,1.5044737013510392,0.23368874473853554,0.918306018518612,0.6395165284918888,0.004726429201900503,0.19503256734008723,0.3030243028884254,2.459280093364719e-05
0.21276201284757482,0.5219719799643088,0.30616428068050316,2.179536806899336,0.11927440706955239,0.006867786470251417,0.16464233212122711,0.8519030605024513,0.0007177376105663056
0.049140045190156044,0.16306616596421433,0.28470739782345794,0.327947209987832,0.38918360574039945,0.008255067711333323,0.11601446665797024,0.05779747685723824,0.0006199330826425877
0.2160666294024989,0.45661076049123517,0.25789430756036724,1.3168999473520595,0.19573037614656807,0.006286022890624527,0.11345131756161514,0.5056041406250429,0.0011290736822620285
0.20537474847407278,0.3218979380924151,0.09053574102111295,1.1321825690510467,0.15886824511353947,0.00799710963962025,0.04194618083380901,0.4325570494366944,0.0014132004499847306
0.21623399391184978,1.2837926715310768,0.23336239104332823,1.7134234150293446,0.1976555826074643,0.00859212773504456,0.17838320943313601,0.5116912442419035,0.0014093984789635256
0.17896221257404596,1.7335592583141393,0.17686720675053538,1.4149129410964378,0.7924587804810306,0.0005096078390092151,0.05574572782409511,0.7208738661064598,0.0011438312331604886
0.11560734663337319,0.6138870549047089,0.29690234297039103,0.8903022185191871,0.9359467418238898,0.009089727826509757,0.10042681398886351,0.7848241686078619,0.0007933599543954305
0.12852606859199878,1.5520557425669086,0.26313118044698514,0.8673945828761785,0.4335493679192296,0.004746003110092175,0.1684239636600269,0.23498965649684234,0.00057144967845694
0.13617690482241812,1.122150440601536,0.16766616931959538,1.9508522553982712,0.32485589382243596,0.0025899459331320328,0.11601482154905653,0.133773501591555,0.001242728711821367
0.1844645130359245,1.003346483219211,0.28190260652495724,0.35125089452206193,0.38646515776228074,0.008890498593180165,0.06854776507528465,0.466628714812248,0.001415134589157916
0.08411324205598425,0.2159040836130554,0.43110083997431625,0.45421849775127476,0.7661754507730718,0.002733735898010068,0.09523842324996297,0.6022808983292778,0.0002815291793462193
0.1145981982628022,0.4379847375586758,0.14496841606037736,0.47973937033426217,0.7148714232612371,0.007812687696991269,0.16593569280727702,0.6321042589319354,0.0007278484387225481
0.06514146743126396,1.617166903061638,0.2684464570459811,1.8505992373764133,0.06713972222298015,0.0012126105926229891,0.19625515468443028,0.46385003923121404,0.00024398449733982415
0.20780653053438233,0.85387653008093,0.4327313705591668,1.1907992018624332,0.388103409283289,0.007729494004646689,0.19237728986549898,0.038117682854633794,0.0014742227345236306
0.06458082624215161,1.434824919162742,0.44099885959905455,0.8709359578869011,0.01649828520177432,0.0028077484115772424,0.1314160885755135,0.12871493846204862,0.00018971600173328662
0.05617579055503289,1.242706972083709,0.38569384990862843,1.5604304002904545,0.34971340984188526,0.005197020136636837,0.09040666325058161,0.1866606229914961,0.001083388519863903
0.15751364967522996,0.6032808205370456,0.15903830686708684,2.1013546620012296,0.03906952951631115,0.008682567816763402,0.03083855617142685,0.9202918035779809,0.000791997745651024
0.07192944308753069,0.2935037779421461,0.39463429310893433,0.6011945098274059,0.3562326052720074,0.005884635678878195,0.012885778291485775,0.37895617912114754,0.0012321492783776934
0.21055724296148196,1.2514418965950977,0.07609341603123615,1.2767797474482727,0.5347726606302254,0.008930038973320743,0.07149329370356819,0.6624209904219222,0.001158254007957803
0.037460651715391556,1.3223935102634654,0.005139742133175356,0.4257279271041758,0.002903187543330743,0.0011158087382776005,0.14334875929228902,0.9970000194087226,0.0007046726211277528
0.17536648226181029,1.4960545201241509,0.19610952668861953,2.214793000970352,0.183920426094087,0.005139056195809446,0.19571972842988952,0.6619543320638909,0.0016699061003801732
0.21494351161472663,1.198941298035047,0.28909524814695564,1.1478569691471074,0.4916917741599409,0.002172524129115191,0.026093985341933988,0.3585591002350028,0.0005170502531022189
0.2215878945635617,1.11243081676562,0.4247476511686983,2.0754423833441926,0.32995062233891237,0.005340127314163807,0.00038867900876311345,0.09621398905050615,0.0007899341293864011
0.2204358857820408,1.0865395224323426,0.11833417995410796,1.4718503326510182,0.44390064519639283,0.007824240840510463,0.02315229499189483,0.6069599563648987,0.0001582534915013699
0.12468206559853778,0.2352598145958923,0.09974033644433417,0.4401781505392775,0.9328748066422661,0.005152437749434615,0.060388657082469856,0.5778537890700791,0.0014021124038204697
0.13422677807703642,1.8626819544263067,0.27782692625653466,1.9215380704273408,0.8323426025741333,0.006783424303099873,0.1563676557584165,0.7219112459123639,0.0011904903036595426
0.04648698478354819,0.7041205337903967,0.24218198863813764,1.9984565278931763,0.0064970880119961105,0.0029304770403194113,0.09209619434177457,0.17211483462597876,0.0013160604056709471
0.10564881028153605,1.6239104422389226,0.4068521769729802,0.927353672938368,0.2449881751527323,0.0022797059306601873,0.04019674733683848,0.2478275344276888,0.0008909141733018314
0.041397540166085274,1.4749472817776865,0.015595757525170688,0.35217004476425523,0.7269070250908632,0.004491518461677966,0.18466694701042743,0.8696553073799979,0.0014527146384735463
0.018102996069281615,1.0860531876006503,0.24329262669339558,1.58454832439469,0.7220993702012533,0.0022343599810210947,0.03881477811013702,0.8680959825633738,0.00028628133513119704
0.06699506914297416,1.8083646417939732,0.2067840177230867,1.9673418567426562,0.9402295469123406,0.009217820630576074,0.09127282964743576,0.9985295564779034,8.003418272165408e-05
0.14562940358987134,1.8122201036518524,0.23866060154479712,1.296939767267812,0.2426382628615582,0.007065995987526558,0.12910214982527882,0.11427071980232473,0.0012191318516002066
0.11354321055901051,0.47793594470691364,0.21926946277136664,0.2335744510296388,0.20386723274053975,0.005059054228827661,0.04941634681997595,0.5940925153115449,0.0007813844419623156
0.0478505956170856,0.6294909398777603,0.3323073552553559,1.5879567478808652,0.07340938242327455,0.009498868878098705,0.09946958847064595,0.9775455938966305,0.0007458880712336004
0.21468797571921303,0.439093963782463,0.350204976248636,1.5440237611771437,0.2539295653557563,0.0004339285551822514,0.010523283316604749,0.7117623902752055,0.0005895965519487835
0.12468498024196067,1.1494540346427478,0.21443445632463534,0.9557377908103822,0.9988122561526266,0.0049884519273030534,0.04840616627831519,0.1808322978486444,0.00033854807345981076
0.06836136760867063,0.9198668357693115,0.3340378999601909,2.2248729686277313,0.9531717290870734,0.008224281593622415,0.1827366246443501,0.48165566043794295,0.0007159979282595428
0.20485668276854455,1.7531573375489313,0.3442485697152771,0.652781709070529,0.6503488576533332,0.0013730885032607655,0.1433357618274924,0.6423406139244334,0.0013581766164643776
0.017379347025080465,0.7923048639288779,0.26354634996663945,0.752466033612575,0.8046401717360576,0.003003891739472928,0.0002492340542270312,0.3739228202720164,0.0014714948477633882
0.18305475812475136,1.8038837596059762,0.3660683896170082,0.8224066394805756,0.3840288432572192,0.0034151311176225164,0.045268550140024434,0.846316743661869,0.0014382919853888694
0.11461799301540775,1.7981929863272157,0.05394743480203153,1.9190140287000081,0.5307198586531504,0.0013520843640829616,0.049582938322871785,0.8638138457276907,0.001215685462204687
0.042485596466106,1.1077104231848907,0.0875261971594618,1.1959025018065177,0.35544312851635806,0.002864142506995222,0.015286516787683552,0.6898033890976045,0.001196329139194373
0.18767119817919978,1.5360642371505302,0.11013324697869877,1.5967602080057106,0.06930907978376788,0.002689494949492648,0.10305361762176656,0.035483740541768505,0.001214204450463494
0.1859183082735594,0.8068846194986086,0.24956016290957114,1.19023679551327,0.39451879590898686,0.005953661661200302,0.1876497003667359,0.3020617358452532,0.0001337772021510774
0.13892710765366445,0.2778412328383346,0.44402454204073505,2.1030842663171767,0.5383614715331347,0.0061151196287772425,0.1326170021907403,0.7117007471946739,0.0001162823802189335
0.09104994730823308,0.8054617591314869,0.08737089331843954,0.3676293596762653,0.7926593735816639,0.004554296230207904,0.06554843074680351,0.0883556279795985,0.0012404636941122772
0.13125440112447598,0.40739854894528826,0.24995447026302686,1.7462299816495737,0.47011085811044273,0.009864974218527925,0.20615381055921414,0.5025802615498618,0.0003331470200654827
0.21572330442160537,1.4446143061902192,0.29221153787953563,0.5501767473461464,0.9898039662268089,0.005429542661938294,0.12659935388902283,0.672021469893121,0.00038618606038916584
0.02236964108147534,0.8226340113985662,0.20606848080166693,2.04476836955521,0.7892889925647424,0.001770910763263529,0.11822941104117976,0.09849577198962944,0.0006917704988798575
0.009146591188374143,1.7141871007963343,0.39341617575875804,1.3950947829551077,0.09963251373466864,0.0062628081737630984,0.16585481372405722,0.29438147683712956,0.00033042312631489625
0.013672955858019,1.836650611564237,0.018383040220483468,1.2073798485572567,0.1462926489979658,0.00499883971037204,0.05410489298224077,0.8858769171341745,0.0003934530680925068
0.024526353140938192,0.401222121336808,0.043230300665082814,1.438712531298676,0.33190840808025057,0.006045638219367303,0.15974502699331408,0.8967929273309182,4.4986958032971936e-05
0.005968506509171658,0.7304629376466627,0.3040545792554623,1.5962777691961167,0.4622970845694764,0.0005029109412124788,0.16556946269792422,0.22899627450063387,0.0006261981005549601
0.22178102102932187,0.5585870496715668,0.4345677968340237,1.9316556677451087,0.5301373126094695,0.0025576375309049547,0.20779770949585152,0.9747075334983119,0.0012251526655657386
0.017230560041986278,0.9719262595589349,0.20811498810153337,2.0994345029103405,0.1004392605448089,0.006699815638094409,0.2005448443005437,0.2133350269585932,0.0011949400695624385
0.06516297865813091,0.9259951433931942,0.14054392839401153,2.1824433726610977,0.9313631430582495,0.004493366412614092,0.13613743032297912,0.7025822125424228,0.0010152621655112088
0.104512879498554,1.598499774132573,0.0397082975499086,1.906426582949259,0.7513740797848442,0.007078793265359167,0.12093739372603125,0.6686273752555633,0.0005042902704368043
0.05050654008909923,0.15543613871105344,0.2465782274149286,0.2654823620181689,0.05438786024291142,0.006937840851570232,0.10473444780920449,0.24211874385351018,0.0009971147857266984
0.12146597511578903,0.4797689678889043,0.042909482019204775,1.6966533156244958,0.5281072116406539,0.0023051618073127956,0.14512979435124881,0.34776564309262326,0.0010673588462173525
0.12482500997481474,0.8367886868021035,0.05944446608299159,0.32827300519690655,0.43377719442601803,0.0011595267858092696,0.054114148745885896,0.25361608870806884,0.0013028719193639265
0.010214868356035044,1.5807421837250788,0.009171716587073457,2.1080364158560867,0.8379327113121587,0.0008581584843856472,0.16244518571102848,0.05557930589710003,0.00019106497325478304
0.022556324502202418,1.0692135170618726,0.38953480648027394,1.336189093857353,0.25578653401878115,0.008131972922018676,0.08869593815915557,0.37601915018761967,0.000793651049553374
0.113275664977824,0.5048464991909203,0.10012674249758217,0.8080845245898123,0.05433053030623747,0.003863477040712189,0.06442512294916017,0.3039927153089146,0.0008049722873277152
0.2188437497480211,1.6972289699850058,0.24676483897358098,1.0391024333004215,0.48681949200214125,0.004050221349785357,0.19590731195871688,0.0763879396821151,0.0006507070023938766
0.02419346002202679,0.2671552384728714,0.24073436307365373,0.42291137159197645,0.34438708398419704,0.006671805127906744,0.024192369228932874,0.7429629770655577,0.0014193329242225866
0.15119590526759308,1.581096861811934,0.2155702621800996,1.5603943724414209,0.16267126213050465,0.007837159012259086,0.15461712531762692,0.1268745753282542,0.0015507613027727371
0.03920079469379251,0.7177320195043091,0.05992899789145348,1.8156285542139274,0.6187542829359673,0.0023561449542842407,0.1279418455287214,0.5630273999357825,0.0011520188730444279
0.12430465607430796,1.214526552084347,0.01644080815726045,0.37060291612462276,0.5318916635804657,0.0007140516546566378,0.025399834481168424,0.7404116691218025,0.0007070443778168091
0.1701039987266969,0.6148260714519818,0.40580250969679055,1.0636365347528849,0.1777426693287848,0.00570603498762864,0.13156160245784343,0.49420387508127706,0.0006178216549831902
0.1771614824020336,0.857569780810236,0.25449032527277227,1.2089075471167534,0.1855539307567602,0.0013427975464104858,0.20409360039695856,0.11530076905008402,0.0002058626579346337
0.006768428207602649,1.8449831225836066,0.07537019079511426,1.5177492682251408,0.26067727334753876,0.0027661993156107103,0.03226779443596758,0.5370631891492664,0.0010037938642675549
0.10050619013158928,0.829966334990528,0.15543445581690274,0.1909500960480333,0.548633748690365,0.002640213954594479,0.12092957369708153,0.05192600788054369,0.0005431298962325024
0.10081538130874645,0.5537123084139015,0.38125959267375936,1.922705158566654,0.420549100758724,0.00023434145786296211,0.08212334855574194,0.5411435684004131,0.0001610080369467689
0.1556881930076181,0.3981854762508743,0.3110936801762655,0.3734888558279269,0.6818043128411662,0.005970791598221058,0.048951157654729564,0.14978852363736173,0.0013571798917312952
0.12633869774899026,0.8820862857580236,0.06685676149804995,1.4907809971285229,0.25765192660620173,0.005719565013474964,0.09346212317430934,0.688802547662729,0.0016644973395294846
0.08708953065344324,0.1456152840141388,0.4336131504590743,1.098421694086919,0.31548618560710207,0.005840763538525021,0.13409437103016922,0.382497025849892,0.000521432000155216
0.05310918322523346,0.869152691150435,0.10940306127507865,0.15047568935306932,0.3337457366000446,0.004436729155534031,0.010117259296624144,0.9686710082178515,0.0003688850230749516
0.029171385704915263,1.1485735929320346,0.2241776679935807,0.5273145258397288,0.598995110554995,0.005118985197259982,0.07585056942503066,0.3002401999217106,0.0013420598972549527
0.09297171243227345,1.1869007301892833,0.3597248248341024,0.81916746216892,0.9645939107591872,0.0012012691267319997,0.19132047955257034,0.5197067378560144,0.0001527626280711911
